Time,Ea
2022-03-17 07:30:00,0.3430000000000001
2022-03-17 07:45:00,0.605
2022-03-17 08:00:00,0.657
2022-03-17 08:15:00,0.867
2022-03-17 08:30:00,1.058
2022-03-17 08:45:00,1.092
2022-03-17 09:00:00,1.309
2022-03-17 09:15:00,1.269
2022-03-17 09:30:00,1.524
2022-03-17 09:45:00,1.6979999999999997
2022-03-17 10:00:00,1.753
2022-03-17 10:15:00,1.8489999999999998
2022-03-17 10:30:00,1.9730000000000003
2022-03-17 10:45:00,1.9260000000000004
2022-03-17 11:00:00,1.9339999999999997
2022-03-17 11:15:00,2.024
2022-03-17 11:30:00,1.8330000000000002
2022-03-17 11:45:00,1.8339999999999999
2022-03-17 12:00:00,1.895
2022-03-17 12:15:00,1.472
2022-03-17 12:30:00,1.135
2022-03-17 12:45:00,1.3710000000000002
2022-03-17 13:00:00,1.483
2022-03-17 13:15:00,1.6880000000000002
2022-03-17 13:30:00,1.4819999999999998
2022-03-17 13:45:00,1.2850000000000001
2022-03-17 14:00:00,1.293
2022-03-17 14:15:00,1.185
2022-03-17 14:30:00,1.433
2022-03-17 14:45:00,1.5419999999999998
2022-03-17 15:00:00,1.506
2022-03-17 15:15:00,1.0040000000000002
2022-03-17 15:30:00,0.7580000000000001
2022-03-17 15:45:00,0.651
2022-03-17 16:00:00,0.637
2022-03-17 16:15:00,0.561
2022-03-17 16:30:00,0.48400000000000015
2022-03-17 16:45:00,0.40300000000000014
2022-03-17 17:00:00,0.28300000000000003
2022-03-17 17:15:00,0.17500000000000004
2022-03-17 17:30:00,0.11200000000000002
2022-03-17 17:45:00,0.038000000000000006
2022-03-17 18:00:00,0.0
2022-03-17 18:15:00,0.0
2022-03-17 18:30:00,0.0
2022-03-17 18:45:00,0.0
2022-03-17 19:00:00,0.0
2022-03-17 19:15:00,0.0
2022-03-17 19:30:00,0.0
2022-03-17 19:45:00,0.0
2022-03-17 20:00:00,0.0
2022-03-17 20:15:00,0.0
2022-03-17 20:30:00,0.0
2022-03-17 20:45:00,0.0
2022-03-17 21:00:00,0.0
2022-03-17 21:15:00,0.0
2022-03-17 21:30:00,0.0
2022-03-17 21:45:00,0.0
2022-03-17 22:00:00,0.0
2022-03-17 22:15:00,0.0
2022-03-17 22:30:00,0.0
2022-03-17 22:45:00,0.0
2022-03-17 23:00:00,0.0
2022-03-17 23:15:00,0.0
2022-03-17 23:30:00,0.0
2022-03-17 23:45:00,0.0
2022-03-18 00:00:00,0.0
2022-03-18 00:15:00,0.0
2022-03-18 00:30:00,0.0
2022-03-18 00:45:00,0.0
2022-03-18 01:00:00,0.0
2022-03-18 01:15:00,0.0
2022-03-18 01:30:00,0.0
2022-03-18 01:45:00,0.0
2022-03-18 02:00:00,0.0
2022-03-18 02:15:00,0.0
2022-03-18 02:30:00,0.0
2022-03-18 02:45:00,0.0
2022-03-18 03:00:00,0.0
2022-03-18 03:15:00,0.0
2022-03-18 03:30:00,0.0
2022-03-18 03:45:00,0.0
2022-03-18 04:00:00,0.0
2022-03-18 04:15:00,0.0
2022-03-18 04:30:00,0.0
2022-03-18 04:45:00,0.0
2022-03-18 05:00:00,0.0
2022-03-18 05:15:00,0.0
2022-03-18 05:30:00,0.0
2022-03-18 05:45:00,0.0
2022-03-18 06:00:00,0.0
2022-03-18 06:15:00,0.0
2022-03-18 06:30:00,0.0
2022-03-18 06:45:00,0.0
2022-03-18 07:00:00,0.026000000000000002
2022-03-18 07:15:00,0.07400000000000001
2022-03-18 07:30:00,0.164
2022-03-18 07:45:00,0.33499999999999996
2022-03-18 08:00:00,0.8469999999999999
2022-03-18 08:15:00,1.6340000000000001
2022-03-18 08:30:00,1.9380000000000002
2022-03-18 08:45:00,1.7630000000000003
2022-03-18 09:00:00,1.9840000000000004
2022-03-18 09:15:00,2.6919999999999997
2022-03-18 09:30:00,3.62
2022-03-18 09:45:00,3.8080000000000007
2022-03-18 10:00:00,4.26
2022-03-18 10:15:00,3.8440000000000003
2022-03-18 10:30:00,3.207
2022-03-18 10:45:00,3.7729999999999997
2022-03-18 11:00:00,4.367000000000001
2022-03-18 11:15:00,5.086
2022-03-18 11:30:00,5.256
2022-03-18 11:45:00,7.013
2022-03-18 12:00:00,4.902
2022-03-18 12:15:00,6.653999999999999
2022-03-18 12:30:00,7.101000000000001
2022-03-18 12:45:00,5.091
2022-03-18 13:00:00,5.332
2022-03-18 13:15:00,7.434000000000001
2022-03-18 13:30:00,6.874000000000001
2022-03-18 13:45:00,6.494999999999999
2022-03-18 14:00:00,6.9319999999999995
2022-03-18 14:15:00,4.624
2022-03-18 14:30:00,4.828
2022-03-18 14:45:00,6.664999999999999
2022-03-18 15:00:00,5.445
2022-03-18 15:15:00,4.438999999999999
2022-03-18 15:30:00,3.7829999999999995
2022-03-18 15:45:00,3.5270000000000006
2022-03-18 16:00:00,2.946
2022-03-18 16:15:00,2.626
2022-03-18 16:30:00,2.1559999999999997
2022-03-18 16:45:00,1.751
2022-03-18 17:00:00,1.334
2022-03-18 17:15:00,1.048
2022-03-18 17:30:00,0.7400000000000001
2022-03-18 17:45:00,0.4640000000000001
2022-03-18 18:00:00,0.22600000000000003
2022-03-18 18:15:00,0.04700000000000001
2022-03-18 18:30:00,0.0
2022-03-18 18:45:00,0.0
2022-03-18 19:00:00,0.0
2022-03-18 19:15:00,0.0
2022-03-18 19:30:00,0.0
2022-03-18 19:45:00,0.0
2022-03-18 20:00:00,0.0
2022-03-18 20:15:00,0.0
2022-03-18 20:30:00,0.0
2022-03-18 20:45:00,0.0
2022-03-18 21:00:00,0.0
2022-03-18 21:15:00,0.0
2022-03-18 21:30:00,0.0
2022-03-18 21:45:00,0.0
2022-03-18 22:00:00,0.0
2022-03-18 22:15:00,0.0
2022-03-18 22:30:00,0.0
2022-03-18 22:45:00,0.0
2022-03-18 23:00:00,0.0
2022-03-18 23:15:00,0.0
2022-03-18 23:30:00,0.0
2022-03-18 23:45:00,0.0
2022-03-19 00:00:00,0.0
2022-03-19 00:15:00,0.0
2022-03-19 00:30:00,0.0
2022-03-19 00:45:00,0.0
2022-03-19 01:00:00,0.0
2022-03-19 01:15:00,0.0
2022-03-19 01:30:00,0.0
2022-03-19 01:45:00,0.0
2022-03-19 02:00:00,0.0
2022-03-19 02:15:00,0.0
2022-03-19 02:30:00,0.0
2022-03-19 02:45:00,0.0
2022-03-19 03:00:00,0.0
2022-03-19 03:15:00,0.0
2022-03-19 03:30:00,0.0
2022-03-19 03:45:00,0.0
2022-03-19 04:00:00,0.0
2022-03-19 04:15:00,0.0
2022-03-19 04:30:00,0.0
2022-03-19 04:45:00,0.0
2022-03-19 05:00:00,0.0
2022-03-19 05:15:00,0.0
2022-03-19 05:30:00,0.0
2022-03-19 05:45:00,0.0
2022-03-19 06:00:00,0.0
2022-03-19 06:15:00,0.0
2022-03-19 06:30:00,0.060000000000000005
2022-03-19 06:45:00,0.20999999999999996
2022-03-19 07:00:00,0.45300000000000007
2022-03-19 07:15:00,0.744
2022-03-19 07:30:00,1.1560000000000001
2022-03-19 07:45:00,1.8170000000000002
2022-03-19 08:00:00,2.339
2022-03-19 08:15:00,2.915
2022-03-19 08:30:00,3.621
2022-03-19 08:45:00,4.267
2022-03-19 09:00:00,4.8759999999999994
2022-03-19 09:15:00,5.444999999999999
2022-03-19 09:30:00,5.986000000000001
2022-03-19 09:45:00,6.478
2022-03-19 10:00:00,6.963
2022-03-19 10:15:00,7.521999999999999
2022-03-19 10:30:00,7.835000000000002
2022-03-19 10:45:00,8.299
2022-03-19 11:00:00,8.408999999999999
2022-03-19 11:15:00,8.651
2022-03-19 11:30:00,9.075
2022-03-19 11:45:00,8.947
2022-03-19 12:00:00,8.982000000000001
2022-03-19 12:15:00,9.115
2022-03-19 12:30:00,9.042
2022-03-19 12:45:00,9.113
2022-03-19 13:00:00,8.708
2022-03-19 13:15:00,7.934
2022-03-19 13:30:00,9.941999999999998
2022-03-19 13:45:00,6.816
2022-03-19 14:00:00,6.172999999999999
2022-03-19 14:15:00,4.607
2022-03-19 14:30:00,8.905999999999999
2022-03-19 14:45:00,6.388
2022-03-19 15:00:00,6.752
2022-03-19 15:15:00,6.386999999999999
2022-03-19 15:30:00,4.156999999999999
2022-03-19 15:45:00,4.678000000000001
2022-03-19 16:00:00,1.347
2022-03-19 16:15:00,3.615
2022-03-19 16:30:00,3.476
2022-03-19 16:45:00,2.774
2022-03-19 17:00:00,2.175
2022-03-19 17:15:00,1.607
2022-03-19 17:30:00,1.15
2022-03-19 17:45:00,0.56
2022-03-19 18:00:00,0.255
2022-03-19 18:15:00,0.07300000000000001
2022-03-19 18:30:00,0.0
2022-03-19 18:45:00,0.0
2022-03-19 19:00:00,0.0
2022-03-19 19:15:00,0.0
2022-03-19 19:30:00,0.0
2022-03-19 19:45:00,0.0
2022-03-19 20:00:00,0.0
2022-03-19 20:15:00,0.0
2022-03-19 20:30:00,0.0
2022-03-19 20:45:00,0.0
2022-03-19 21:00:00,0.0
2022-03-19 21:15:00,0.0
2022-03-19 21:30:00,0.0
2022-03-19 21:45:00,0.0
2022-03-19 22:00:00,0.0
2022-03-19 22:15:00,0.0
2022-03-19 22:30:00,0.0
2022-03-19 22:45:00,0.0
2022-03-19 23:00:00,0.0
2022-03-19 23:15:00,0.0
2022-03-19 23:30:00,0.0
2022-03-19 23:45:00,0.0
2022-03-20 00:00:00,0.0
2022-03-20 00:15:00,0.0
2022-03-20 00:30:00,0.0
2022-03-20 00:45:00,0.0
2022-03-20 01:00:00,0.0
2022-03-20 01:15:00,0.0
2022-03-20 01:30:00,0.0
2022-03-20 01:45:00,0.0
2022-03-20 02:00:00,0.0
2022-03-20 02:15:00,0.0
2022-03-20 02:30:00,0.0
2022-03-20 02:45:00,0.0
2022-03-20 03:00:00,0.0
2022-03-20 03:15:00,0.0
2022-03-20 03:30:00,0.0
2022-03-20 03:45:00,0.0
2022-03-20 04:00:00,0.0
2022-03-20 04:15:00,0.0
2022-03-20 04:30:00,0.0
2022-03-20 04:45:00,0.0
2022-03-20 05:00:00,0.0
2022-03-20 05:15:00,0.0
2022-03-20 05:30:00,0.0
2022-03-20 05:45:00,0.0
2022-03-20 06:00:00,0.0
2022-03-20 06:15:00,0.0
2022-03-20 06:30:00,0.055999999999999994
2022-03-20 06:45:00,0.17500000000000004
2022-03-20 07:00:00,0.20599999999999996
2022-03-20 07:15:00,0.429
2022-03-20 07:30:00,0.9109999999999999
2022-03-20 07:45:00,1.714
2022-03-20 08:00:00,2.371
2022-03-20 08:15:00,3.011
2022-03-20 08:30:00,3.601
2022-03-20 08:45:00,4.238999999999999
2022-03-20 09:00:00,4.883
2022-03-20 09:15:00,5.382
2022-03-20 09:30:00,5.893
2022-03-20 09:45:00,6.215
2022-03-20 10:00:00,6.927
2022-03-20 10:15:00,7.186000000000002
2022-03-20 10:30:00,7.507999999999999
2022-03-20 10:45:00,7.639999999999999
2022-03-20 11:00:00,7.844999999999999
2022-03-20 11:15:00,7.607
2022-03-20 11:30:00,8.524000000000001
2022-03-20 11:45:00,8.556
2022-03-20 12:00:00,8.613
2022-03-20 12:15:00,8.67
2022-03-20 12:30:00,8.657
2022-03-20 12:45:00,8.524
2022-03-20 13:00:00,8.203
2022-03-20 13:15:00,8.334
2022-03-20 13:30:00,8.07
2022-03-20 13:45:00,7.873
2022-03-20 14:00:00,7.600999999999999
2022-03-20 14:15:00,7.211
2022-03-20 14:30:00,6.938000000000001
2022-03-20 14:45:00,6.427999999999999
2022-03-20 15:00:00,5.825000000000001
2022-03-20 15:15:00,5.292000000000001
2022-03-20 15:30:00,5.027
2022-03-20 15:45:00,4.334
2022-03-20 16:00:00,3.9709999999999996
2022-03-20 16:15:00,3.572
2022-03-20 16:30:00,2.807
2022-03-20 16:45:00,2.362
2022-03-20 17:00:00,1.8030000000000002
2022-03-20 17:15:00,1.3479999999999996
2022-03-20 17:30:00,0.963
2022-03-20 17:45:00,0.477
2022-03-20 18:00:00,0.26400000000000007
2022-03-20 18:15:00,0.092
2022-03-20 18:30:00,0.001
2022-03-20 18:45:00,0.0
2022-03-20 19:00:00,0.0
2022-03-20 19:15:00,0.0
2022-03-20 19:30:00,0.0
2022-03-20 19:45:00,0.0
2022-03-20 20:00:00,0.0
2022-03-20 20:15:00,0.0
2022-03-20 20:30:00,0.0
2022-03-20 20:45:00,0.0
2022-03-20 21:00:00,0.0
2022-03-20 21:15:00,0.0
2022-03-20 21:30:00,0.0
2022-03-20 21:45:00,0.0
2022-03-20 22:00:00,0.0
2022-03-20 22:15:00,0.0
2022-03-20 22:30:00,0.0
2022-03-20 22:45:00,0.0
2022-03-20 23:00:00,0.0
2022-03-20 23:15:00,0.0
2022-03-20 23:30:00,0.0
2022-03-20 23:45:00,0.0
2022-03-21 00:00:00,0.0
2022-03-21 00:15:00,0.0
2022-03-21 00:30:00,0.0
2022-03-21 00:45:00,0.0
2022-03-21 01:00:00,0.0
2022-03-21 01:15:00,0.0
2022-03-21 01:30:00,0.0
2022-03-21 01:45:00,0.0
2022-03-21 02:00:00,0.0
2022-03-21 02:15:00,0.0
2022-03-21 02:30:00,0.0
2022-03-21 02:45:00,0.0
2022-03-21 03:00:00,0.0
2022-03-21 03:15:00,0.0
2022-03-21 03:30:00,0.0
2022-03-21 03:45:00,0.0
2022-03-21 04:00:00,0.0
2022-03-21 04:15:00,0.0
2022-03-21 04:30:00,0.0
2022-03-21 04:45:00,0.0
2022-03-21 05:00:00,0.0
2022-03-21 05:15:00,0.0
2022-03-21 05:30:00,0.0
2022-03-21 05:45:00,0.0
2022-03-21 06:00:00,0.0
2022-03-21 06:15:00,0.0
2022-03-21 06:30:00,0.09899999999999999
2022-03-21 06:45:00,0.31200000000000006
2022-03-21 07:00:00,0.6450000000000001
2022-03-21 07:15:00,1.103
2022-03-21 07:30:00,1.5799999999999996
2022-03-21 07:45:00,2.092
2022-03-21 08:00:00,2.4909999999999997
2022-03-21 08:15:00,3.082
2022-03-21 08:30:00,3.754000000000001
2022-03-21 08:45:00,4.084
2022-03-21 09:00:00,4.788
2022-03-21 09:15:00,5.135999999999999
2022-03-21 09:30:00,5.4559999999999995
2022-03-21 09:45:00,5.336
2022-03-21 10:00:00,6.834
2022-03-21 10:15:00,7.268
2022-03-21 10:30:00,5.474
2022-03-21 10:45:00,7.460999999999999
2022-03-21 11:00:00,7.665000000000001
2022-03-21 11:15:00,7.345
2022-03-21 11:30:00,6.939000000000001
2022-03-21 11:45:00,6.560999999999999
2022-03-21 12:00:00,8.178999999999998
2022-03-21 12:15:00,9.264
2022-03-21 12:30:00,8.610000000000001
2022-03-21 12:45:00,7.802999999999999
2022-03-21 13:00:00,7.616
2022-03-21 13:15:00,6.58
2022-03-21 13:30:00,6.277
2022-03-21 13:45:00,5.629000000000001
2022-03-21 14:00:00,5.771999999999999
2022-03-21 14:15:00,7.170999999999999
2022-03-21 14:30:00,6.862
2022-03-21 14:45:00,6.289
2022-03-21 15:00:00,5.242999999999999
2022-03-21 15:15:00,5.170000000000001
2022-03-21 15:30:00,4.9910000000000005
2022-03-21 15:45:00,3.8660000000000005
2022-03-21 16:00:00,2.902
2022-03-21 16:15:00,3.0500000000000003
2022-03-21 16:30:00,2.511
2022-03-21 16:45:00,1.5790000000000002
2022-03-21 17:00:00,1.121
2022-03-21 17:15:00,1.025
2022-03-21 17:30:00,0.7880000000000003
2022-03-21 17:45:00,0.4350000000000001
2022-03-21 18:00:00,0.24500000000000002
2022-03-21 18:15:00,0.08200000000000002
2022-03-21 18:30:00,0.001
2022-03-21 18:45:00,0.0
2022-03-21 19:00:00,0.0
2022-03-21 19:15:00,0.0
2022-03-21 19:30:00,0.0
2022-03-21 19:45:00,0.0
2022-03-21 20:00:00,0.0
2022-03-21 20:15:00,0.0
2022-03-21 20:30:00,0.0
2022-03-21 20:45:00,0.0
2022-03-21 21:00:00,0.0
2022-03-21 21:15:00,0.0
2022-03-21 21:30:00,0.0
2022-03-21 21:45:00,0.0
2022-03-21 22:00:00,0.0
2022-03-21 22:15:00,0.0
2022-03-21 22:30:00,0.0
2022-03-21 22:45:00,0.0
2022-03-21 23:00:00,0.0
2022-03-21 23:15:00,0.0
2022-03-21 23:30:00,0.0
2022-03-21 23:45:00,0.0
2022-03-22 00:00:00,0.0
2022-03-22 00:15:00,0.0
2022-03-22 00:30:00,0.0
2022-03-22 00:45:00,0.0
2022-03-22 01:00:00,0.0
2022-03-22 01:15:00,0.0
2022-03-22 01:30:00,0.0
2022-03-22 01:45:00,0.0
2022-03-22 02:00:00,0.0
2022-03-22 02:15:00,0.0
2022-03-22 02:30:00,0.0
2022-03-22 02:45:00,0.0
2022-03-22 03:00:00,0.0
2022-03-22 03:15:00,0.0
2022-03-22 03:30:00,0.0
2022-03-22 03:45:00,0.0
2022-03-22 04:00:00,0.0
2022-03-22 04:15:00,0.0
2022-03-22 04:30:00,0.0
2022-03-22 04:45:00,0.0
2022-03-22 05:00:00,0.0
2022-03-22 05:15:00,0.0
2022-03-22 05:30:00,0.0
2022-03-22 05:45:00,0.0
2022-03-22 06:00:00,0.0
2022-03-22 06:15:00,0.019
2022-03-22 06:30:00,0.13199999999999998
2022-03-22 06:45:00,0.288
2022-03-22 07:00:00,0.599
2022-03-22 07:15:00,1.0559999999999998
2022-03-22 07:30:00,1.8279999999999998
2022-03-22 07:45:00,2.617
2022-03-22 08:00:00,3.1779999999999995
2022-03-22 08:15:00,3.731
2022-03-22 08:30:00,4.2989999999999995
2022-03-22 08:45:00,4.9190000000000005
2022-03-22 09:00:00,5.506
2022-03-22 09:15:00,5.779
2022-03-22 09:30:00,6.439000000000001
2022-03-22 09:45:00,6.887
2022-03-22 10:00:00,7.303999999999999
2022-03-22 10:15:00,7.664999999999999
2022-03-22 10:30:00,8.222
2022-03-22 10:45:00,8.053
2022-03-22 11:00:00,8.813
2022-03-22 11:15:00,8.809999999999999
2022-03-22 11:30:00,8.969999999999999
2022-03-22 11:45:00,9.06
2022-03-22 12:00:00,9.16
2022-03-22 12:15:00,8.927000000000001
2022-03-22 12:30:00,9.454
2022-03-22 12:45:00,9.022
2022-03-22 13:00:00,8.968
2022-03-22 13:15:00,8.799
2022-03-22 13:30:00,8.554
2022-03-22 13:45:00,8.263000000000002
2022-03-22 14:00:00,7.980000000000001
2022-03-22 14:15:00,7.6499999999999995
2022-03-22 14:30:00,7.196999999999999
2022-03-22 14:45:00,6.903
2022-03-22 15:00:00,6.136
2022-03-22 15:15:00,5.53
2022-03-22 15:30:00,5.241999999999999
2022-03-22 15:45:00,4.667
2022-03-22 16:00:00,4.166
2022-03-22 16:15:00,3.519
2022-03-22 16:30:00,3.091
2022-03-22 16:45:00,2.666
2022-03-22 17:00:00,2.0570000000000004
2022-03-22 17:15:00,1.565
2022-03-22 17:30:00,1.1400000000000001
2022-03-22 17:45:00,0.5360000000000001
2022-03-22 18:00:00,0.2480000000000001
2022-03-22 18:15:00,0.12100000000000004
2022-03-22 18:30:00,0.014000000000000002
2022-03-22 18:45:00,0.0
2022-03-22 19:00:00,0.0
2022-03-22 19:15:00,0.0
2022-03-22 19:30:00,0.0
2022-03-22 19:45:00,0.0
2022-03-22 20:00:00,0.0
2022-03-22 20:15:00,0.0
2022-03-22 20:30:00,0.0
2022-03-22 20:45:00,0.0
2022-03-22 21:00:00,0.0
2022-03-22 21:15:00,0.0
2022-03-22 21:30:00,0.0
2022-03-22 21:45:00,0.0
2022-03-22 22:00:00,0.0
2022-03-22 22:15:00,0.0
2022-03-22 22:30:00,0.0
2022-03-22 22:45:00,0.0
2022-03-22 23:00:00,0.0
2022-03-22 23:15:00,0.0
2022-03-22 23:30:00,0.0
2022-03-22 23:45:00,0.0
2022-03-23 00:00:00,0.0
2022-03-23 00:15:00,0.0
2022-03-23 00:30:00,0.0
2022-03-23 00:45:00,0.0
2022-03-23 01:00:00,0.0
2022-03-23 01:15:00,0.0
2022-03-23 01:30:00,0.0
2022-03-23 01:45:00,0.0
2022-03-23 02:00:00,0.0
2022-03-23 02:15:00,0.0
2022-03-23 02:30:00,0.0
2022-03-23 02:45:00,0.0
2022-03-23 03:00:00,0.0
2022-03-23 03:15:00,0.0
2022-03-23 03:30:00,0.0
2022-03-23 03:45:00,0.0
2022-03-23 04:00:00,0.0
2022-03-23 04:15:00,0.0
2022-03-23 04:30:00,0.0
2022-03-23 04:45:00,0.0
2022-03-23 05:00:00,0.0
2022-03-23 05:15:00,0.0
2022-03-23 05:30:00,0.0
2022-03-23 05:45:00,0.0
2022-03-23 06:00:00,0.0
2022-03-23 06:15:00,0.031
2022-03-23 06:30:00,0.155
2022-03-23 06:45:00,0.31199999999999994
2022-03-23 07:00:00,0.677
2022-03-23 07:15:00,1.1609999999999998
2022-03-23 07:30:00,1.979
2022-03-23 07:45:00,2.699
2022-03-23 08:00:00,3.1989999999999994
2022-03-23 08:15:00,3.703
2022-03-23 08:30:00,4.377
2022-03-23 08:45:00,5.137999999999999
2022-03-23 09:00:00,5.515
2022-03-23 09:15:00,6.025
2022-03-23 09:30:00,6.512
2022-03-23 09:45:00,6.768999999999998
2022-03-23 10:00:00,7.593999999999999
2022-03-23 10:15:00,7.7600000000000025
2022-03-23 10:30:00,8.009000000000002
2022-03-23 10:45:00,8.393
2022-03-23 11:00:00,8.678999999999998
2022-03-23 11:15:00,8.808
2022-03-23 11:30:00,8.9
2022-03-23 11:45:00,9.123999999999999
2022-03-23 12:00:00,9.226
2022-03-23 12:15:00,9.213000000000001
2022-03-23 12:30:00,9.342
2022-03-23 12:45:00,9.167
2022-03-23 13:00:00,9.081999999999999
2022-03-23 13:15:00,8.727999999999998
2022-03-23 13:30:00,8.668
2022-03-23 13:45:00,8.626000000000001
2022-03-23 14:00:00,8.145
2022-03-23 14:15:00,7.833
2022-03-23 14:30:00,7.432999999999998
2022-03-23 14:45:00,6.912
2022-03-23 15:00:00,6.279000000000001
2022-03-23 15:15:00,5.74
2022-03-23 15:30:00,5.336999999999999
2022-03-23 15:45:00,4.835
2022-03-23 16:00:00,4.254999999999999
2022-03-23 16:15:00,3.559
2022-03-23 16:30:00,3.138
2022-03-23 16:45:00,2.744
2022-03-23 17:00:00,2.087
2022-03-23 17:15:00,1.54
2022-03-23 17:30:00,1.125
2022-03-23 17:45:00,0.6200000000000001
2022-03-23 18:00:00,0.25699999999999995
2022-03-23 18:15:00,0.125
2022-03-23 18:30:00,0.018
2022-03-23 18:45:00,0.0
2022-03-23 19:00:00,0.0
2022-03-23 19:15:00,0.0
2022-03-23 19:30:00,0.0
2022-03-23 19:45:00,0.0
2022-03-23 20:00:00,0.0
2022-03-23 20:15:00,0.0
2022-03-23 20:30:00,0.0
2022-03-23 20:45:00,0.0
2022-03-23 21:00:00,0.0
2022-03-23 21:15:00,0.0
2022-03-23 21:30:00,0.0
2022-03-23 21:45:00,0.0
2022-03-23 22:00:00,0.0
2022-03-23 22:15:00,0.0
2022-03-23 22:30:00,0.0
2022-03-23 22:45:00,0.0
2022-03-23 23:00:00,0.0
2022-03-23 23:15:00,0.0
2022-03-23 23:30:00,0.0
2022-03-23 23:45:00,0.0
2022-03-24 00:00:00,0.0
2022-03-24 00:15:00,0.0
2022-03-24 00:30:00,0.0
2022-03-24 00:45:00,0.0
2022-03-24 01:00:00,0.0
2022-03-24 01:15:00,0.0
2022-03-24 01:30:00,0.0
2022-03-24 01:45:00,0.0
2022-03-24 02:00:00,0.0
2022-03-24 02:15:00,0.0
2022-03-24 02:30:00,0.0
2022-03-24 02:45:00,0.0
2022-03-24 03:00:00,0.0
2022-03-24 03:15:00,0.0
2022-03-24 03:30:00,0.0
2022-03-24 03:45:00,0.0
2022-03-24 04:00:00,0.0
2022-03-24 04:15:00,0.0
2022-03-24 04:30:00,0.0
2022-03-24 04:45:00,0.0
2022-03-24 05:00:00,0.0
2022-03-24 05:15:00,0.0
2022-03-24 05:30:00,0.0
2022-03-24 05:45:00,0.0
2022-03-24 06:00:00,0.0
2022-03-24 06:15:00,0.043
2022-03-24 06:30:00,0.182
2022-03-24 06:45:00,0.372
2022-03-24 07:00:00,0.684
2022-03-24 07:15:00,1.274
2022-03-24 07:30:00,2.13
2022-03-24 07:45:00,2.762
2022-03-24 08:00:00,3.163
2022-03-24 08:15:00,3.7750000000000004
2022-03-24 08:30:00,4.362
2022-03-24 08:45:00,4.9350000000000005
2022-03-24 09:00:00,5.572
2022-03-24 09:15:00,5.981000000000002
2022-03-24 09:30:00,6.511
2022-03-24 09:45:00,6.862
2022-03-24 10:00:00,7.229000000000001
2022-03-24 10:15:00,7.603
2022-03-24 10:30:00,7.9
2022-03-24 10:45:00,8.106
2022-03-24 11:00:00,8.389000000000001
2022-03-24 11:15:00,8.605
2022-03-24 11:30:00,8.784999999999998
2022-03-24 11:45:00,9.037
2022-03-24 12:00:00,8.773999999999997
2022-03-24 12:15:00,9.015999999999998
2022-03-24 12:30:00,9.237000000000002
2022-03-24 12:45:00,8.921
2022-03-24 13:00:00,8.797000000000002
2022-03-24 13:15:00,8.66
2022-03-24 13:30:00,8.38
2022-03-24 13:45:00,8.209999999999999
2022-03-24 14:00:00,7.759
2022-03-24 14:15:00,7.548
2022-03-24 14:30:00,7.176999999999999
2022-03-24 14:45:00,6.737
2022-03-24 15:00:00,6.366999999999999
2022-03-24 15:15:00,5.583
2022-03-24 15:30:00,4.966
2022-03-24 15:45:00,4.609999999999999
2022-03-24 16:00:00,4.000000000000001
2022-03-24 16:15:00,3.508
2022-03-24 16:30:00,3.0859999999999994
2022-03-24 16:45:00,2.5599999999999996
2022-03-24 17:00:00,2.034
2022-03-24 17:15:00,1.5260000000000002
2022-03-24 17:30:00,1.081
2022-03-24 17:45:00,0.6580000000000001
2022-03-24 18:00:00,0.32300000000000006
2022-03-24 18:15:00,0.15200000000000002
2022-03-24 18:30:00,0.034999999999999996
2022-03-24 18:45:00,0.0
2022-03-24 19:00:00,0.0
2022-03-24 19:15:00,0.0
2022-03-24 19:30:00,0.0
2022-03-24 19:45:00,0.0
2022-03-24 20:00:00,0.0
2022-03-24 20:15:00,0.0
2022-03-24 20:30:00,0.0
2022-03-24 20:45:00,0.0
2022-03-24 21:00:00,0.0
2022-03-24 21:15:00,0.0
2022-03-24 21:30:00,0.0
2022-03-24 21:45:00,0.0
2022-03-24 22:00:00,0.0
2022-03-24 22:15:00,0.0
2022-03-24 22:30:00,0.0
2022-03-24 22:45:00,0.0
2022-03-24 23:00:00,0.0
2022-03-24 23:15:00,0.0
2022-03-24 23:30:00,0.0
2022-03-24 23:45:00,0.0
2022-03-25 00:00:00,0.0
2022-03-25 00:15:00,0.0
2022-03-25 00:30:00,0.0
2022-03-25 00:45:00,0.0
2022-03-25 01:00:00,0.0
2022-03-25 01:15:00,0.0
2022-03-25 01:30:00,0.0
2022-03-25 01:45:00,0.0
2022-03-25 02:00:00,0.0
2022-03-25 02:15:00,0.0
2022-03-25 02:30:00,0.0
2022-03-25 02:45:00,0.0
2022-03-25 03:00:00,0.0
2022-03-25 03:15:00,0.0
2022-03-25 03:30:00,0.0
2022-03-25 03:45:00,0.0
2022-03-25 04:00:00,0.0
2022-03-25 04:15:00,0.0
2022-03-25 04:30:00,0.0
2022-03-25 04:45:00,0.0
2022-03-25 05:00:00,0.0
2022-03-25 05:15:00,0.0
2022-03-25 05:30:00,0.0
2022-03-25 05:45:00,0.0
2022-03-25 06:00:00,0.0
2022-03-25 06:15:00,0.04599999999999999
2022-03-25 06:30:00,0.18300000000000005
2022-03-25 06:45:00,0.4099999999999999
2022-03-25 07:00:00,0.722
2022-03-25 07:15:00,1.262
2022-03-25 07:30:00,1.9769999999999999
2022-03-25 07:45:00,2.572
2022-03-25 08:00:00,3.149
2022-03-25 08:15:00,3.6949999999999994
2022-03-25 08:30:00,4.299
